CustomerID,Recency,Frequency,Monetary,Customer_Lifetime_Value,Cluster,Segment
16934.0,55,2,931.03,931.03,0,Regular / Moderate-Value Customers
16936.0,26,1,261.9,261.9,0,Regular / Moderate-Value Customers
16938.0,9,4,2711.6800000000003,2711.6800000000003,0,Regular / Moderate-Value Customers
16940.0,52,3,3049.88,3049.88,0,Regular / Moderate-Value Customers
16942.0,13,9,1904.99,1904.99,0,Regular / Moderate-Value Customers
16943.0,212,3,816.73,816.73,1,At-Risk / Low-Value Customers
16945.0,22,19,4345.5,4345.5,3,Loyal / Valuable Customers
16947.0,236,1,406.48,406.48,1,At-Risk / Low-Value Customers
16948.0,139,3,435.02,435.02,0,Regular / Moderate-Value Customers
16949.0,4,6,1286.27,1286.27,0,Regular / Moderate-Value Customers
16950.0,57,3,1178.56,1178.56,0,Regular / Moderate-Value Customers
16951.0,135,3,1277.75,1277.75,0,Regular / Moderate-Value Customers
16952.0,109,2,167.61,167.61,0,Regular / Moderate-Value Customers
16953.0,30,1,20.8,20.8,0,Regular / Moderate-Value Customers
16954.0,1,9,2085.08,2085.08,0,Regular / Moderate-Value Customers
16955.0,185,4,518.67,518.67,1,At-Risk / Low-Value Customers
16956.0,18,1,308.74,308.74,0,Regular / Moderate-Value Customers
16957.0,239,2,416.64,416.64,1,At-Risk / Low-Value Customers
16959.0,87,1,117.35000000000001,117.35000000000001,0,Regular / Moderate-Value Customers
16960.0,39,3,507.05,507.05,0,Regular / Moderate-Value Customers
16961.0,116,1,234.17,234.17,0,Regular / Moderate-Value Customers
16963.0,187,1,110.55000000000001,110.55000000000001,1,At-Risk / Low-Value Customers
16965.0,227,1,201.19,201.19,1,At-Risk / Low-Value Customers
16966.0,8,7,2154.97,2154.97,0,Regular / Moderate-Value Customers
16967.0,189,1,319.02,319.02,1,At-Risk / Low-Value Customers
16968.0,4,2,439.43,439.43,0,Regular / Moderate-Value Customers
16969.0,39,3,650.41,650.41,0,Regular / Moderate-Value Customers
16971.0,38,1,357.21,357.21,0,Regular / Moderate-Value Customers
16976.0,267,1,251.51999999999998,251.51999999999998,1,At-Risk / Low-Value Customers
16978.0,78,1,344.33,344.33,0,Regular / Moderate-Value Customers
16979.0,4,6,1852.0,1852.0,0,Regular / Moderate-Value Customers
16980.0,255,2,1028.46,1028.46,1,At-Risk / Low-Value Customers
16982.0,61,1,384.06,384.06,0,Regular / Moderate-Value Customers
16983.0,13,7,1905.87,1905.87,0,Regular / Moderate-Value Customers
16984.0,88,2,4459.52,4459.52,0,Regular / Moderate-Value Customers
16985.0,17,10,5464.12,5464.12,0,Regular / Moderate-Value Customers
16986.0,30,2,1873.2,1873.2,0,Regular / Moderate-Value Customers
16987.0,3,7,1616.8,1616.8,0,Regular / Moderate-Value Customers
16988.0,5,1,126.12,126.12,0,Regular / Moderate-Value Customers
16989.0,7,6,1133.25,1133.25,0,Regular / Moderate-Value Customers
16990.0,219,1,179.0,179.0,1,At-Risk / Low-Value Customers
16992.0,11,5,1614.31,1614.31,0,Regular / Moderate-Value Customers
16996.0,30,6,1456.96,1456.96,0,Regular / Moderate-Value Customers
16997.0,288,3,702.0,702.0,1,At-Risk / Low-Value Customers
16998.0,150,4,295.0,295.0,1,At-Risk / Low-Value Customers
16999.0,23,2,484.82,484.82,0,Regular / Moderate-Value Customers
17001.0,1,11,3989.57,3989.57,0,Regular / Moderate-Value Customers
17002.0,86,3,1493.73,1493.73,0,Regular / Moderate-Value Customers
17004.0,46,2,1312.1399999999999,1312.1399999999999,0,Regular / Moderate-Value Customers
17006.0,5,4,781.78,781.78,0,Regular / Moderate-Value Customers
17007.0,51,6,889.9300000000001,889.9300000000001,0,Regular / Moderate-Value Customers
17010.0,18,1,195.36,195.36,0,Regular / Moderate-Value Customers
17011.0,30,1,270.9,270.9,0,Regular / Moderate-Value Customers
17014.0,8,3,583.4300000000001,583.4300000000001,0,Regular / Moderate-Value Customers
17015.0,29,3,1838.6100000000001,1838.6100000000001,0,Regular / Moderate-Value Customers
17017.0,3,20,8694.26,8694.26,3,Loyal / Valuable Customers
17018.0,41,2,920.1,920.1,0,Regular / Moderate-Value Customers
17019.0,11,4,1258.08,1258.08,0,Regular / Moderate-Value Customers
17022.0,31,1,71.0,71.0,0,Regular / Moderate-Value Customers
17024.0,45,3,95.85,95.85,0,Regular / Moderate-Value Customers
17025.0,61,3,357.77,357.77,0,Regular / Moderate-Value Customers
17026.0,185,2,154.82999999999998,154.82999999999998,1,At-Risk / Low-Value Customers
17027.0,79,6,877.5600000000001,877.5600000000001,0,Regular / Moderate-Value Customers
17029.0,111,2,716.0,716.0,0,Regular / Moderate-Value Customers
17030.0,64,1,146.87,146.87,0,Regular / Moderate-Value Customers
17031.0,12,2,380.35,380.35,0,Regular / Moderate-Value Customers
17033.0,86,3,1030.14,1030.14,0,Regular / Moderate-Value Customers
17034.0,16,3,745.52,745.52,0,Regular / Moderate-Value Customers
17035.0,246,2,433.53000000000003,433.53000000000003,1,At-Risk / Low-Value Customers
17037.0,88,1,1267.32,1267.32,0,Regular / Moderate-Value Customers
17038.0,30,1,112.4,112.4,0,Regular / Moderate-Value Customers
17040.0,138,1,449.73,449.73,0,Regular / Moderate-Value Customers
17041.0,27,3,1071.49,1071.49,0,Regular / Moderate-Value Customers
17042.0,3,5,1036.58,1036.58,0,Regular / Moderate-Value Customers
17043.0,32,4,1735.18,1735.18,0,Regular / Moderate-Value Customers
17044.0,25,1,948.48,948.48,0,Regular / Moderate-Value Customers
17045.0,113,3,339.44,339.44,0,Regular / Moderate-Value Customers
17046.0,157,1,642.02,642.02,1,At-Risk / Low-Value Customers
17047.0,85,3,1100.9,1100.9,0,Regular / Moderate-Value Customers
17048.0,118,3,925.35,925.35,0,Regular / Moderate-Value Customers
17049.0,3,9,5655.03,5655.03,0,Regular / Moderate-Value Customers
17050.0,96,6,3185.64,3185.64,0,Regular / Moderate-Value Customers
17051.0,194,1,240.89000000000001,240.89000000000001,1,At-Risk / Low-Value Customers
17052.0,28,1,399.09,399.09,0,Regular / Moderate-Value Customers
17053.0,131,1,498.48,498.48,0,Regular / Moderate-Value Customers
17054.0,28,5,1356.33,1356.33,0,Regular / Moderate-Value Customers
17058.0,82,3,1179.89,1179.89,0,Regular / Moderate-Value Customers
17059.0,30,5,3080.39,3080.39,0,Regular / Moderate-Value Customers
17060.0,266,1,234.24,234.24,1,At-Risk / Low-Value Customers
17061.0,74,11,5232.2300000000005,5232.2300000000005,0,Regular / Moderate-Value Customers
17062.0,314,4,533.33,533.33,1,At-Risk / Low-Value Customers
17063.0,21,7,1461.14,1461.14,0,Regular / Moderate-Value Customers
17064.0,59,3,855.45,855.45,0,Regular / Moderate-Value Customers
17068.0,12,21,4552.14,4552.14,3,Loyal / Valuable Customers
17069.0,28,9,2709.7000000000003,2709.7000000000003,0,Regular / Moderate-Value Customers
17070.0,114,1,304.24,304.24,0,Regular / Moderate-Value Customers
17071.0,28,9,2429.03,2429.03,0,Regular / Moderate-Value Customers
17073.0,18,4,1446.09,1446.09,0,Regular / Moderate-Value Customers
17075.0,18,4,834.12,834.12,0,Regular / Moderate-Value Customers
17076.0,36,3,841.0799999999999,841.0799999999999,0,Regular / Moderate-Value Customers
17078.0,36,2,378.2,378.2,0,Regular / Moderate-Value Customers
17079.0,78,1,118.80000000000001,118.80000000000001,0,Regular / Moderate-Value Customers
17080.0,22,2,287.62,287.62,0,Regular / Moderate-Value Customers
17081.0,25,2,288.91,288.91,0,Regular / Moderate-Value Customers
17082.0,33,2,2003.85,2003.85,0,Regular / Moderate-Value Customers
17083.0,109,3,1405.78,1405.78,0,Regular / Moderate-Value Customers
17084.0,35,2,2747.9900000000002,2747.9900000000002,0,Regular / Moderate-Value Customers
17085.0,123,5,1562.4,1562.4,0,Regular / Moderate-Value Customers
17086.0,7,6,2050.08,2050.08,0,Regular / Moderate-Value Customers
17088.0,28,4,1991.01,1991.01,0,Regular / Moderate-Value Customers
17090.0,4,7,1974.65,1974.65,0,Regular / Moderate-Value Customers
17091.0,3,9,3827.76,3827.76,0,Regular / Moderate-Value Customers
17092.0,50,4,1774.03,1774.03,0,Regular / Moderate-Value Customers
17094.0,322,1,302.0,302.0,1,At-Risk / Low-Value Customers
17095.0,23,3,1324.16,1324.16,0,Regular / Moderate-Value Customers
17096.0,15,4,1022.13,1022.13,0,Regular / Moderate-Value Customers
17097.0,2,8,954.42,954.42,0,Regular / Moderate-Value Customers
17100.0,18,2,971.74,971.74,0,Regular / Moderate-Value Customers
17101.0,10,4,1621.73,1621.73,0,Regular / Moderate-Value Customers
17102.0,262,1,25.5,25.5,1,At-Risk / Low-Value Customers
17105.0,159,2,665.78,665.78,1,At-Risk / Low-Value Customers
17107.0,33,6,10797.48,10797.48,0,Regular / Moderate-Value Customers
17109.0,29,6,881.29,881.29,0,Regular / Moderate-Value Customers
17110.0,165,1,163.29999999999998,163.29999999999998,1,At-Risk / Low-Value Customers
17111.0,47,1,231.61,231.61,0,Regular / Moderate-Value Customers
17114.0,6,8,801.12,801.12,0,Regular / Moderate-Value Customers
17115.0,8,3,837.5,837.5,0,Regular / Moderate-Value Customers
17117.0,288,1,116.19999999999999,116.19999999999999,1,At-Risk / Low-Value Customers
17118.0,318,1,157.02,157.02,1,At-Risk / Low-Value Customers
17119.0,3,2,606.91,606.91,0,Regular / Moderate-Value Customers
17120.0,233,1,307.46,307.46,1,At-Risk / Low-Value Customers
17122.0,119,1,138.32,138.32,0,Regular / Moderate-Value Customers
17123.0,162,1,345.29999999999995,345.29999999999995,1,At-Risk / Low-Value Customers
17124.0,185,1,294.24,294.24,1,At-Risk / Low-Value Customers
17125.0,50,1,230.5,230.5,0,Regular / Moderate-Value Customers
17126.0,152,5,989.45,989.45,1,At-Risk / Low-Value Customers
17128.0,335,1,157.09,157.09,1,At-Risk / Low-Value Customers
17131.0,5,5,2463.17,2463.17,0,Regular / Moderate-Value Customers
17133.0,16,7,4892.240000000001,4892.240000000001,0,Regular / Moderate-Value Customers
17134.0,107,2,413.2,413.2,0,Regular / Moderate-Value Customers
17135.0,16,7,1139.73,1139.73,0,Regular / Moderate-Value Customers
17138.0,276,1,380.5,380.5,1,At-Risk / Low-Value Customers
17139.0,16,12,10650.77,10650.77,3,Loyal / Valuable Customers
17140.0,247,1,454.12,454.12,1,At-Risk / Low-Value Customers
17142.0,239,1,579.0,579.0,1,At-Risk / Low-Value Customers
17144.0,1,2,984.57,984.57,0,Regular / Moderate-Value Customers
17146.0,106,3,749.78,749.78,0,Regular / Moderate-Value Customers
17147.0,23,4,1714.59,1714.59,0,Regular / Moderate-Value Customers
17148.0,52,1,124.88,124.88,0,Regular / Moderate-Value Customers
17152.0,195,3,1689.5,1689.5,1,At-Risk / Low-Value Customers
17153.0,24,1,213.78,213.78,0,Regular / Moderate-Value Customers
17154.0,75,1,329.34,329.34,0,Regular / Moderate-Value Customers
17155.0,18,2,251.70000000000002,251.70000000000002,0,Regular / Moderate-Value Customers
17157.0,8,2,319.0,319.0,0,Regular / Moderate-Value Customers
17158.0,32,3,1266.97,1266.97,0,Regular / Moderate-Value Customers
17159.0,22,3,1538.88,1538.88,0,Regular / Moderate-Value Customers
17160.0,31,6,3518.03,3518.03,0,Regular / Moderate-Value Customers
17162.0,29,10,1715.46,1715.46,0,Regular / Moderate-Value Customers
17163.0,22,2,293.1,293.1,0,Regular / Moderate-Value Customers
17164.0,33,7,2467.35,2467.35,0,Regular / Moderate-Value Customers
17165.0,284,1,158.68,158.68,1,At-Risk / Low-Value Customers
17166.0,39,2,206.34,206.34,0,Regular / Moderate-Value Customers
17169.0,58,2,835.78,835.78,0,Regular / Moderate-Value Customers
17171.0,289,1,224.91,224.91,1,At-Risk / Low-Value Customers
17172.0,79,1,317.76,317.76,0,Regular / Moderate-Value Customers
17173.0,5,8,3766.6,3766.6,0,Regular / Moderate-Value Customers
17174.0,218,1,59.9,59.9,1,At-Risk / Low-Value Customers
17175.0,44,4,1443.69,1443.69,0,Regular / Moderate-Value Customers
17176.0,202,1,306.13,306.13,1,At-Risk / Low-Value Customers
17179.0,178,3,711.79,711.79,1,At-Risk / Low-Value Customers
17180.0,56,4,783.97,783.97,0,Regular / Moderate-Value Customers
17181.0,57,2,239.92000000000002,239.92000000000002,0,Regular / Moderate-Value Customers
17183.0,8,6,3347.31,3347.31,0,Regular / Moderate-Value Customers
17186.0,47,2,144.0,144.0,0,Regular / Moderate-Value Customers
17187.0,227,1,203.95,203.95,1,At-Risk / Low-Value Customers
17188.0,11,7,2474.23,2474.23,0,Regular / Moderate-Value Customers
17189.0,106,2,383.75,383.75,0,Regular / Moderate-Value Customers
17190.0,59,2,444.74,444.74,0,Regular / Moderate-Value Customers
17191.0,28,7,2093.68,2093.68,0,Regular / Moderate-Value Customers
17193.0,36,7,1699.3000000000002,1699.3000000000002,0,Regular / Moderate-Value Customers
17194.0,274,2,262.62,262.62,1,At-Risk / Low-Value Customers
17197.0,30,1,1013.01,1013.01,0,Regular / Moderate-Value Customers
17198.0,24,3,692.22,692.22,0,Regular / Moderate-Value Customers
17201.0,54,1,289.78,289.78,0,Regular / Moderate-Value Customers
17203.0,36,6,3560.08,3560.08,0,Regular / Moderate-Value Customers
17204.0,175,4,1564.56,1564.56,1,At-Risk / Low-Value Customers
17205.0,54,1,384.08,384.08,0,Regular / Moderate-Value Customers
17206.0,53,1,204.24,204.24,0,Regular / Moderate-Value Customers
17211.0,27,8,2317.2200000000003,2317.2200000000003,0,Regular / Moderate-Value Customers
17212.0,253,1,226.85,226.85,1,At-Risk / Low-Value Customers
17213.0,40,7,2781.23,2781.23,0,Regular / Moderate-Value Customers
17214.0,60,6,1059.1200000000001,1059.1200000000001,0,Regular / Moderate-Value Customers
17217.0,234,1,113.5,113.5,1,At-Risk / Low-Value Customers
17218.0,4,10,1951.97,1951.97,0,Regular / Moderate-Value Customers
17219.0,32,1,114.23,114.23,0,Regular / Moderate-Value Customers
17220.0,24,14,3187.55,3187.55,0,Regular / Moderate-Value Customers
17221.0,7,2,334.48,334.48,0,Regular / Moderate-Value Customers
17222.0,65,1,328.65,328.65,0,Regular / Moderate-Value Customers
17223.0,310,2,416.89,416.89,1,At-Risk / Low-Value Customers
17226.0,309,1,393.49,393.49,1,At-Risk / Low-Value Customers
17227.0,19,6,939.32,939.32,0,Regular / Moderate-Value Customers
17228.0,16,8,1906.09,1906.09,0,Regular / Moderate-Value Customers
17229.0,96,2,318.76,318.76,0,Regular / Moderate-Value Customers
17230.0,264,8,3638.41,3638.41,1,At-Risk / Low-Value Customers
17231.0,12,10,3124.72,3124.72,0,Regular / Moderate-Value Customers
17232.0,3,2,417.77,417.77,0,Regular / Moderate-Value Customers
17233.0,35,1,190.88,190.88,0,Regular / Moderate-Value Customers
17234.0,183,1,149.89000000000001,149.89000000000001,1,At-Risk / Low-Value Customers
17235.0,25,2,550.06,550.06,0,Regular / Moderate-Value Customers
17236.0,13,6,916.13,916.13,0,Regular / Moderate-Value Customers
17237.0,11,2,314.69,314.69,0,Regular / Moderate-Value Customers
17238.0,3,17,3719.1,3719.1,3,Loyal / Valuable Customers
17239.0,313,1,382.5,382.5,1,At-Risk / Low-Value Customers
17242.0,108,2,1135.04,1135.04,0,Regular / Moderate-Value Customers
17243.0,1,26,8540.05,8540.05,3,Loyal / Valuable Customers
17244.0,53,1,954.9,954.9,0,Regular / Moderate-Value Customers
17245.0,205,1,171.45,171.45,1,At-Risk / Low-Value Customers
17247.0,15,1,280.09000000000003,280.09000000000003,0,Regular / Moderate-Value Customers
17248.0,120,1,318.65,318.65,0,Regular / Moderate-Value Customers
17250.0,4,2,381.97,381.97,0,Regular / Moderate-Value Customers
17251.0,363,1,269.83,269.83,1,At-Risk / Low-Value Customers
17252.0,117,2,348.91,348.91,0,Regular / Moderate-Value Customers
17253.0,18,1,178.26,178.26,0,Regular / Moderate-Value Customers
17254.0,5,2,271.19,271.19,0,Regular / Moderate-Value Customers
17255.0,41,2,291.48,291.48,0,Regular / Moderate-Value Customers
17256.0,107,2,240.0,240.0,0,Regular / Moderate-Value Customers
17259.0,148,2,581.23,581.23,1,At-Risk / Low-Value Customers
17262.0,52,5,1253.3600000000001,1253.3600000000001,0,Regular / Moderate-Value Customers
17263.0,208,1,63.440000000000005,63.440000000000005,1,At-Risk / Low-Value Customers
17265.0,139,2,550.01,550.01,0,Regular / Moderate-Value Customers
17266.0,2,3,296.58,296.58,0,Regular / Moderate-Value Customers
17267.0,127,2,317.2,317.2,0,Regular / Moderate-Value Customers
17268.0,108,4,763.64,763.64,0,Regular / Moderate-Value Customers
17272.0,42,4,2148.63,2148.63,0,Regular / Moderate-Value Customers
17274.0,35,1,107.82,107.82,0,Regular / Moderate-Value Customers
17277.0,228,2,1065.3500000000001,1065.3500000000001,1,At-Risk / Low-Value Customers
17278.0,241,1,246.04,246.04,1,At-Risk / Low-Value Customers
17279.0,58,1,187.82999999999998,187.82999999999998,0,Regular / Moderate-Value Customers
17282.0,130,3,1685.46,1685.46,0,Regular / Moderate-Value Customers
17284.0,60,6,1647.48,1647.48,0,Regular / Moderate-Value Customers
17286.0,22,1,151.37,151.37,0,Regular / Moderate-Value Customers
17287.0,26,7,1049.06,1049.06,0,Regular / Moderate-Value Customers
17288.0,9,7,1417.63,1417.63,0,Regular / Moderate-Value Customers
17289.0,32,3,931.02,931.02,0,Regular / Moderate-Value Customers
17290.0,4,2,513.01,513.01,0,Regular / Moderate-Value Customers
17291.0,308,1,550.8000000000001,550.8000000000001,1,At-Risk / Low-Value Customers
17293.0,8,9,1854.06,1854.06,0,Regular / Moderate-Value Customers
17295.0,29,3,547.0,547.0,0,Regular / Moderate-Value Customers
17297.0,17,1,128.18,128.18,0,Regular / Moderate-Value Customers
17298.0,101,2,498.42,498.42,0,Regular / Moderate-Value Customers
17299.0,12,4,656.61,656.61,0,Regular / Moderate-Value Customers
17301.0,21,1,163.24,163.24,0,Regular / Moderate-Value Customers
17302.0,15,5,1135.63,1135.63,0,Regular / Moderate-Value Customers
17303.0,361,1,250.04,250.04,1,At-Risk / Low-Value Customers
17306.0,11,19,8631.31,8631.31,3,Loyal / Valuable Customers
17309.0,95,1,82.75,82.75,0,Regular / Moderate-Value Customers
17311.0,78,2,1384.85,1384.85,0,Regular / Moderate-Value Customers
17312.0,139,3,644.3,644.3,0,Regular / Moderate-Value Customers
17313.0,31,1,2328.84,2328.84,0,Regular / Moderate-Value Customers
17314.0,25,8,2527.92,2527.92,0,Regular / Moderate-Value Customers
17315.0,2,38,6281.23,6281.23,3,Loyal / Valuable Customers
17317.0,46,3,2600.34,2600.34,0,Regular / Moderate-Value Customers
17320.0,100,3,1200.6200000000001,1200.6200000000001,0,Regular / Moderate-Value Customers
17321.0,8,2,657.16,657.16,0,Regular / Moderate-Value Customers
17323.0,15,7,906.52,906.52,0,Regular / Moderate-Value Customers
17324.0,18,4,986.48,986.48,0,Regular / Moderate-Value Customers
17325.0,280,1,96.8,96.8,1,At-Risk / Low-Value Customers
17329.0,14,2,523.11,523.11,0,Regular / Moderate-Value Customers
17330.0,23,2,363.9,363.9,0,Regular / Moderate-Value Customers
17331.0,124,1,175.2,175.2,0,Regular / Moderate-Value Customers
17333.0,86,1,494.25,494.25,0,Regular / Moderate-Value Customers
17334.0,302,2,307.02,307.02,1,At-Risk / Low-Value Customers
17337.0,151,4,1981.06,1981.06,1,At-Risk / Low-Value Customers
17338.0,17,8,6493.54,6493.54,0,Regular / Moderate-Value Customers
17339.0,94,2,243.36,243.36,0,Regular / Moderate-Value Customers
17340.0,30,11,12353.29,12353.29,3,Loyal / Valuable Customers
17341.0,157,3,682.29,682.29,1,At-Risk / Low-Value Customers
17343.0,355,1,193.64,193.64,1,At-Risk / Low-Value Customers
17344.0,46,1,157.62,157.62,0,Regular / Moderate-Value Customers
17345.0,15,4,519.6899999999999,519.6899999999999,0,Regular / Moderate-Value Customers
17346.0,4,15,2622.88,2622.88,3,Loyal / Valuable Customers
17347.0,86,1,228.96,228.96,0,Regular / Moderate-Value Customers
17348.0,15,5,1156.6,1156.6,0,Regular / Moderate-Value Customers
17349.0,179,1,98.25,98.25,1,At-Risk / Low-Value Customers
17350.0,8,4,1281.32,1281.32,0,Regular / Moderate-Value Customers
17351.0,36,3,587.15,587.15,0,Regular / Moderate-Value Customers
17353.0,129,2,1740.0,1740.0,0,Regular / Moderate-Value Customers
17354.0,51,1,1393.06,1393.06,0,Regular / Moderate-Value Customers
17356.0,312,1,178.22,178.22,1,At-Risk / Low-Value Customers
17357.0,24,2,384.39,384.39,0,Regular / Moderate-Value Customers
17358.0,303,2,360.81,360.81,1,At-Risk / Low-Value Customers
17359.0,11,1,127.86,127.86,0,Regular / Moderate-Value Customers
17360.0,17,3,568.24,568.24,0,Regular / Moderate-Value Customers
17361.0,49,3,488.2,488.2,0,Regular / Moderate-Value Customers
17362.0,239,2,312.23,312.23,1,At-Risk / Low-Value Customers
17364.0,1,11,4462.68,4462.68,0,Regular / Moderate-Value Customers
17365.0,13,8,4767.36,4767.36,0,Regular / Moderate-Value Customers
17367.0,238,1,167.55,167.55,1,At-Risk / Low-Value Customers
17368.0,23,8,1878.87,1878.87,0,Regular / Moderate-Value Customers
17370.0,73,4,446.18,446.18,0,Regular / Moderate-Value Customers
17371.0,17,3,418.4,418.4,0,Regular / Moderate-Value Customers
17372.0,41,8,1337.18,1337.18,0,Regular / Moderate-Value Customers
17373.0,40,4,646.92,646.92,0,Regular / Moderate-Value Customers
17374.0,219,2,495.77,495.77,1,At-Risk / Low-Value Customers
17375.0,199,3,400.1,400.1,1,At-Risk / Low-Value Customers
17376.0,71,2,203.2,203.2,0,Regular / Moderate-Value Customers
17377.0,24,20,4058.32,4058.32,3,Loyal / Valuable Customers
17379.0,11,1,389.71999999999997,389.71999999999997,0,Regular / Moderate-Value Customers
17381.0,9,29,20275.61,20275.61,3,Loyal / Valuable Customers
17382.0,65,1,65.4,65.4,0,Regular / Moderate-Value Customers
17383.0,4,1,193.39000000000001,193.39000000000001,0,Regular / Moderate-Value Customers
17384.0,19,2,336.4,336.4,0,Regular / Moderate-Value Customers
17385.0,15,1,256.11,256.11,0,Regular / Moderate-Value Customers
17386.0,8,6,2686.42,2686.42,0,Regular / Moderate-Value Customers
17387.0,20,2,746.81,746.81,0,Regular / Moderate-Value Customers
17388.0,78,4,1259.56,1259.56,0,Regular / Moderate-Value Customers
17389.0,1,34,31833.68,31833.68,3,Loyal / Valuable Customers
17391.0,164,2,508.8,508.8,1,At-Risk / Low-Value Customers
17392.0,307,2,417.27,417.27,1,At-Risk / Low-Value Customers
17394.0,219,1,203.86999999999998,203.86999999999998,1,At-Risk / Low-Value Customers
17396.0,39,8,7330.8,7330.8,0,Regular / Moderate-Value Customers
17397.0,22,2,681.41,681.41,0,Regular / Moderate-Value Customers
17398.0,115,3,653.38,653.38,0,Regular / Moderate-Value Customers
17400.0,126,5,2097.84,2097.84,0,Regular / Moderate-Value Customers
17402.0,5,13,2633.85,2633.85,0,Regular / Moderate-Value Customers
17403.0,36,1,263.92,263.92,0,Regular / Moderate-Value Customers
17404.0,4,15,31906.82,31906.82,3,Loyal / Valuable Customers
17405.0,1,3,1031.41,1031.41,0,Regular / Moderate-Value Customers
17406.0,333,3,2184.42,2184.42,1,At-Risk / Low-Value Customers
17408.0,163,1,32.65,32.65,1,At-Risk / Low-Value Customers
17409.0,185,2,771.85,771.85,1,At-Risk / Low-Value Customers
17410.0,16,5,1214.72,1214.72,0,Regular / Moderate-Value Customers
17411.0,12,3,778.94,778.94,0,Regular / Moderate-Value Customers
17412.0,3,7,1258.06,1258.06,0,Regular / Moderate-Value Customers
17414.0,44,2,778.0,778.0,0,Regular / Moderate-Value Customers
17415.0,80,1,507.84,507.84,0,Regular / Moderate-Value Customers
17416.0,30,7,6893.42,6893.42,0,Regular / Moderate-Value Customers
17418.0,42,2,463.46000000000004,463.46000000000004,0,Regular / Moderate-Value Customers
17419.0,11,12,4226.57,4226.57,0,Regular / Moderate-Value Customers
17420.0,50,3,598.83,598.83,0,Regular / Moderate-Value Customers
17422.0,16,6,1979.37,1979.37,0,Regular / Moderate-Value Customers
17423.0,46,2,698.41,698.41,0,Regular / Moderate-Value Customers
17425.0,19,2,759.17,759.17,0,Regular / Moderate-Value Customers
17426.0,8,6,5037.26,5037.26,0,Regular / Moderate-Value Customers
17427.0,72,1,100.8,100.8,0,Regular / Moderate-Value Customers
17428.0,1,28,17256.85,17256.85,3,Loyal / Valuable Customers
17429.0,128,3,524.9200000000001,524.9200000000001,0,Regular / Moderate-Value Customers
17430.0,33,2,265.76,265.76,0,Regular / Moderate-Value Customers
17431.0,313,1,403.3,403.3,1,At-Risk / Low-Value Customers
17432.0,18,2,365.76,365.76,0,Regular / Moderate-Value Customers
17433.0,88,1,303.15999999999997,303.15999999999997,0,Regular / Moderate-Value Customers
17434.0,2,7,2373.82,2373.82,0,Regular / Moderate-Value Customers
17436.0,2,2,216.29999999999998,216.29999999999998,0,Regular / Moderate-Value Customers
17438.0,254,1,388.45000000000005,388.45000000000005,1,At-Risk / Low-Value Customers
17440.0,157,3,186.42000000000002,186.42000000000002,1,At-Risk / Low-Value Customers
17442.0,37,6,2248.56,2248.56,0,Regular / Moderate-Value Customers
17443.0,220,1,534.24,534.24,1,At-Risk / Low-Value Customers
17444.0,148,3,2940.04,2940.04,1,At-Risk / Low-Value Customers
17446.0,177,2,120.9,120.9,1,At-Risk / Low-Value Customers
17447.0,40,2,541.53,541.53,0,Regular / Moderate-Value Customers
17449.0,2,7,2519.21,2519.21,0,Regular / Moderate-Value Customers
17450.0,8,46,194390.79,194390.79,2,High-Value Customers
17451.0,1,7,1721.4,1721.4,0,Regular / Moderate-Value Customers
17453.0,18,2,486.71999999999997,486.71999999999997,0,Regular / Moderate-Value Customers
17454.0,192,4,517.53,517.53,1,At-Risk / Low-Value Customers
17455.0,204,1,131.7,131.7,1,At-Risk / Low-Value Customers
17456.0,365,1,249.86,249.86,1,At-Risk / Low-Value Customers
17457.0,127,5,1737.7,1737.7,0,Regular / Moderate-Value Customers
17458.0,15,1,316.5,316.5,0,Regular / Moderate-Value Customers
17459.0,43,2,657.3,657.3,0,Regular / Moderate-Value Customers
17460.0,94,6,622.4300000000001,622.4300000000001,0,Regular / Moderate-Value Customers
17461.0,23,3,735.82,735.82,0,Regular / Moderate-Value Customers
17462.0,60,2,675.69,675.69,0,Regular / Moderate-Value Customers
17463.0,16,5,1875.86,1875.86,0,Regular / Moderate-Value Customers
17464.0,158,1,289.96000000000004,289.96000000000004,1,At-Risk / Low-Value Customers
17466.0,10,2,763.28,763.28,0,Regular / Moderate-Value Customers
17468.0,10,2,137.0,137.0,0,Regular / Moderate-Value Customers
17469.0,16,5,1870.97,1870.97,0,Regular / Moderate-Value Customers
17470.0,45,5,1125.07,1125.07,0,Regular / Moderate-Value Customers
17472.0,191,3,697.54,697.54,1,At-Risk / Low-Value Customers
17475.0,79,1,194.37,194.37,0,Regular / Moderate-Value Customers
17480.0,78,1,511.82,511.82,0,Regular / Moderate-Value Customers
17481.0,4,4,1255.59,1255.59,0,Regular / Moderate-Value Customers
17483.0,65,3,414.04,414.04,0,Regular / Moderate-Value Customers
17486.0,261,1,396.87,396.87,1,At-Risk / Low-Value Customers
17489.0,59,2,376.64,376.64,0,Regular / Moderate-Value Customers
17490.0,1,7,2092.32,2092.32,0,Regular / Moderate-Value Customers
17491.0,1,10,3558.87,3558.87,0,Regular / Moderate-Value Customers
17492.0,248,1,374.57,374.57,1,At-Risk / Low-Value Customers
17495.0,8,2,497.56,497.56,0,Regular / Moderate-Value Customers
17496.0,359,1,271.05,271.05,1,At-Risk / Low-Value Customers
17498.0,76,1,272.22,272.22,0,Regular / Moderate-Value Customers
